fecha_de_ocurrencia,estado_del_evento,fecha_de_conclusion,tipo_de_evento,causa_probable,conocido_atendido,autoridad_ambiental,municipio,area_de_incidencia,barrio_vereda_corregimiento,familias_afectadas,viviendas_destruidas,viviendas_averiadas,acueductos_destruidos,vias_afectadas,puentes_obstruidos_afectados,establecimientos_educativos,afectacion_hectareas,epicentro_sismo,magnitud_richter,localizacion_lat_long_profu,heridos,desaparecidos,fallecidos,fecha_de_reporte,alertas,albergues,observaciones
2022-07-31T00:00:00.000,ATENDIDO,2022-07-31T00:00:00.000,GRANIZADA,FUERTES LLUVIAS,CMGRD JESUS MARIA,CAS,JESUS MARIA,RURAL,AREAS URBANA Y RURAL,0,0,0,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-07-31T00:00:00.000,N/A,N/A,"el CMGRD reporta fuertes lluvias y granizada área rural y casco urbano, perdida de pastizales afectados por el granizo, y perdida de cultivos de pancoger"
2022-08-02T00:00:00.000,ATENDIDO,2022-08-02T00:00:00.000,MOVIMIENTO EN MASA,FUERTES LLUVIAS,CMGRD SUCRE,CAS,SUCRE,RURAL,VIA DEPARTAMENTAL SUCRE A JESUS MARIA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-02T00:00:00.000,N/A,N/A,"El CMGRD reporta deslizamientos en la via que comunica al municipio e Sucre con los municipios de Jesus maria y la Belleza, por desbordamiento de la quebrada las Guamas"
2022-08-09T00:00:00.000,ATENDIDO,2022-08-09T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD CEPITA,CAS,CEPITA,URBANO Y RURAL,TODA LA JURISDICCION,10,0,10,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-09T00:00:00.000,N/A,N/A,"EL CMGRD reporta las rafas de viento causan caía de árboles, techos y cubiertas, una lámina de zinc golpeó las cuerdas de  energía eléctrica, quedando la población sin este servicio, ATIENDE: el CMGRD junto a la defensa civil adelanta la Evaluación de Daños y Analisis de Necesidades y se requirió a la ESSA la rehabilitación del servicio de energía"
2022-08-09T00:00:00.000,ATENDIDO,2022-08-09T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD PIEDECUESTA,CDMB,PIEDECUESTA,URBANO Y RURAL,TODA LA JURISDICCION,12,0,12,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-09T00:00:00.000,N/A,N/A,"El CMGRD reporta Un árbol cayó sobre la vía hacia la masa de los Santos, sector la cristalina quedando incomunicada la mesa de manera momentánea. ATIENDE: el CMGRD de Piedecuesta coordina con la concesión del peaje el retiro del árbol"
2022-08-09T00:00:00.000,ATENDIDO,2022-08-09T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD SABANA DE TORRES,CAS,SABANA DE TORRES,URBANO Y RURAL,TODA LA JURISDICCION,20,0,20,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-09T00:00:00.000,N/A,N/A,"El CMGRD reporta afectación el cubiertas y techos de algunas viviendas y locales comerciales a causa de los fuertes vientos y lluvias, se adelantan los EDAN"
2022-08-14T00:00:00.000,ATENDIDO,2022-08-14T00:00:00.000,VENDAVAL,FUERTES LLUVIAS,CMGRD LANDAZURI,CAS,LANDAZURI,RURAL,CORREGIMIENTO LA INDIA,30,0,30,0,0,0,1,0,N/A,N/A,N/A,0,0,0,2022-08-14T00:00:00.000,N/A,N/A,"El CMGRD reporta fuertes lluvias y vendaval en el corregimiento la India, afecta varias viviendas y un colegio, se adelantan los EDAN"
2022-08-18T00:00:00.000,ATENDIDO,2022-08-18T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE CHARTA,CDMB,CHARTA,RURAL,"SECTOR LA PLAYA, RIO CHARTA",0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-18T00:00:00.000,N/A,N/A,"El CMGRD reporta creciente súbita del rio Charta, afectación en el paso provisional en el sector la Playa, dejando incomunicados los municipios de Matanza, Suratá y California, debiendo tomar rutas alternas"
2022-08-24T00:00:00.000,ATENDIDO,2022-08-24T00:00:00.000,DESLIZAMIENTOS,FUERTES LLUVIAS,CMGRD DE GALAN,CAS,GALAN,RURAL,QUEBRADA LA HONDA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-24T00:00:00.000,N/A,N/A,"El CMGRD reporta deslizamientos en la parte alta de la quebrada la Honda, se mantiene el monitoreo y la prevención por los organismos de socorro. La vía que conduce hacia el municipio de Palmar presenta eroción y los taludes han sido debilitados"
2022-08-27T00:00:00.000,ATENDIDO,2022-08-27T00:00:00.000,DESLIZAMIENTOS,FUERTES LLUVIAS,CMGRD SANTA BARBARA,CAS,SANTA BARBARA,RURAL,VEREDA EL APURE,1,0,1,0,1,0,0,0,N/A,N/A,N/A,0,0,3,2022-08-27T00:00:00.000,N/A,N/A,"La alcaldesa municipal reporta: en la vereda el Apure, Las fuertes lluvias causaron un deslizamiento que sepultó una vivienda con tres miembros de una misma familia, los cuales fueron hallados  lamentablemente sin vida. Martin Jerez Tami 28 años Liseth Carolina Rodríguez 22 añosDilan Jerez Rodríguez 3 años, Durante más de dos horas de labores de búsqueda por parte de familiares y vecinos encontraron los cuerpos lamentablemente sin vida, los cuerpos fueron trasladados a medicina legal para su respectivo proceso legal de necropsia"
2022-08-27T00:00:00.000,ATENDIDO,2022-08-27T00:00:00.000,CIERRE DE VIA,DESLIZAMIENTOS,CMGRD SANTA BARBARA,CAS,SANTA BARBARA,RURAL,VIA LOS CUROS - MALAGA SECTOR LA JUDIA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-27T00:00:00.000,N/A,N/A,"La vía los Curos – Málaga presenta cierre total por la pérdida de banca y deslizamientos en el sector la Judía PR 79+780, atiende el IVIAS Y el consorcio vías Colombia 066"
2022-08-29T00:00:00.000,ATENDIDO,2022-08-29T00:00:00.000,DESLIZAMIENTOS,DESLIZAMIENTOS,CMGRD DE FLORIDABLANCA,CDMB,FLORIDABLANCA,URBANO,VIA NACIONAL HACIA PIEDECUESTA SECTOR MAC POLLO,0,0,0,0,1,0,0,0,N/A,N/A,N/A,2,0,0,2022-08-29T00:00:00.000,N/A,N/A,"CMGRD reporta  Deslizamientos (caída de rocas y material vegetal) en la vía nacional hacia Piedecuesta (sector Mac Pollo), tres vehículos afectados por la caída de rocas, 2 personas lesionadas, atendido por bomberos voluntarios de Floridablanca, policía nacional y secretaria de tránsito de Floridablanca"
2022-08-29T00:00:00.000,ATENDIDO,2022-08-29T00:00:00.000,INUNDACIONES,CRECIENTE SUBITA,CMGRD DE MALAGA,CAS,MALAGA,URBANO,QUEBRADA LA MAGNOLIA,5,0,5,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-08-29T00:00:00.000,N/A,N/A,"El CMGRD reporta desbordamiento de la quebrada la Magnolia en el casco urbano calle de la Normal, los lodos afectaron algunas áreas del colegio, en la transitabilidad y 5 viviendas afectadas, atendido por bomberos de Málaga y el CMGRD adelantan los EDAN y la limpieza de las zonas afectadas"
2022-09-03T00:00:00.000,ATENDIDO,2022-09-03T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE ONZAGA,CAS,ONZAGA,RURAL,QUEBRADA SANTA CLARA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-03T00:00:00.000,N/A,N/A,"EL CMGRD reporta, la creciente de la quebrada Santa Clara arrastra lodos, rocas y material vegetal. Esta quebrada en el sector del puente no tiene la capacidad de evacuar ese material y se desborda sobre la vía, atiende maquinaria de San Joaquin y el INVIAS"
2022-09-03T00:00:00.000,ATENDIDO,2022-09-03T00:00:00.000,DESBORDAMIENTO,FUERTES LLUVIAS,CMGRD DE SANTA BARBARA,CDMB,SANTA BARBARA,RURAL,QUEBRADA HELECHALES,4,0,4,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-03T00:00:00.000,N/A,N/A,"La alcaldesa reporta desbordamiento quebrada la Helechales en el sector el Tope, Vía Los Curos – Málaga y una cañada en el barrio San Jorge, 4 viviendas afectadas, daños en muebles y enceres, 50 familias del barrio San Jorge en riesgo de inundación por la creciente de una cañada, atiende el INVIAS y el CMGRD"
2022-09-03T00:00:00.000,ATENDIDO,2022-09-03T00:00:00.000,DESBORDAMIENTO,FUERTES LLUVIAS,CMGRD SAN ANDRES,CAS,SAN ANDRES,RURAL,QUEBRADA LA LLORONA,6,0,6,0,2,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-03T00:00:00.000,N/A,N/A,"EL CMGRD reporta desbordamiento quebrada la Llorona afectó la movilidad de las carreras 4, 5 y 6, 4 viviendas afectadas, daños en muebles y enceres, colapso del alcantarillado, atendido por bomberos del municipio,  policía nacional y el CMGRD adelantan los EDAN"
2022-09-04T00:00:00.000,ATENDIDO,2022-09-04T00:00:00.000,DESLIZAMIENTOS,FUERTES LLUVIAS,CMGRD PALMAS DEL SOCORRO,CAS,PALMAS DEL SOCORRO,RURAL,"VEREDAS LA CHAPA, PAVAS, POZO AZUL",1,0,1,0,3,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-04T00:00:00.000,N/A,N/A,"EL CMGRD reporta varios deslizamientos en vías de las veredas La Chapa, Pavas, Pozo Azul, barro Hondo, 1 vivienda afectada. Se realiza el monitoreo de las zonas de alto riesgo y se coordina movilización de maquinaria amarilla del municipio"
2022-09-04T00:00:00.000,ATENDIDO,2022-09-04T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE GAMBITA,CAS,GAMBITA,RURAL,QUEBRADA FAVITERA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-04T00:00:00.000,N/A,N/A,"EL CMGRD reporta creciente súbita de la quebrada favitera, afectación en la via secundaria Gambita, la Palma, Arcabuco por perdida de la banca y deslizamientos que impiden el paso. ATIENDE: CMGRD quienes adelantan la Evaluación de daños y Análisis de Necesidades,"
2022-09-05T00:00:00.000,ATENDIDO,2022-09-05T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD DE MOGOTES,CAS,MOGOTES,RURAL,VEREDA SAN MIGUEL,1,0,1,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-05T00:00:00.000,N/A,N/A,"El CMGRD reporta deslizamientos en la vereda San Miguel que causa afectación a cultivos de café y pastizales, se coordina la evaluación de daños y análisis de necesidades EDAN"
2022-09-10T00:00:00.000,ATENDIDO,2022-09-10T00:00:00.000,VENDAVAL,FUERTES LLUVIAS,CMGRD DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,VEREDA BRISAS DEL TALADRO,47,0,30,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-10T00:00:00.000,N/A,N/A,"EL CMGRD reporta afectaciones en más de 30 viviendas a causa de un vendaval que se presentó en la vereda Brisas del taladro, atendido por la defensa civil de Puente Sogamoso, el CMGRD adelanta la Evaluación de Daños y Análisis de Necesidades EDAN"
2022-09-10T00:00:00.000,ATENDIDO,2022-09-10T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,CMGRD DE GAMBITA,CAS,GAMBITA,RURAL,VEREDA EL TABLON,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2022-09-10T00:00:00.000,N/A,N/A,"El CMGRD reporta la atención de un incendio forestal en la vereda el Tablón, atendido por el cuerpo de bomberos del municipio de Suaita y el apoyo de la comunidad, afectación de 10 hectáreas de bosque nativo, causas desconocidas"
2022-09-12T00:00:00.000,ATENDIDO,2022-09-12T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,CMGRD DE BARRANCABERMEJA,CAS,BARRANCABERMEJA,URBANO,BARRIO LA BENDICION DE DIOS Y 7 DE AGOSTO,200,0,200,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-12T00:00:00.000,N/A,N/A,"El CMGRD reporta fuertes lluvias y colapso del alcantarillado en los sectores barrios pozo 7, La bendición de Dios, Pueblo Nuevo, La Libertad, Arenales, La Floresta, El colapso del alcantarillado producto de las fuertes lluvias causa inundaciones en mes de 200 viviendas, las cuales están siendo caracterizadas y censadas en formato EDAN, Bomberos de Barrancabermeja, defensa civil, cruz roja, policía nacional y CMGRD"
2022-09-12T00:00:00.000,ATENDIDO,2022-09-12T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,CMGRD DE GUACA,CAS,GUACA,URBANO,BARRIO LA CADENA,30,0,30,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-12T00:00:00.000,N/A,N/A,"EL CMGRD reporta fuertes lluvias y colapso del alcantarillado en el  Barrio la Cadena salida hacia Bucaramanga, el desbordamiento de una cañada y las fuertes lluvias hicieron colapsar el alcantarillado urbano, 30 viviendas afectadas por lodos, daños en muebles y enceres. Afectación de la vía Los Curos – Málaga en el casco urbano de Guaca"
2022-09-12T00:00:00.000,ATENDIDO,2022-09-12T00:00:00.000,DESLIZAMIENTOS,FUERTES LLUVIAS,CMGRD DEL PALMAR,CAS,EL PALMAR,RURAL,VIA HACIA EL SOCORRO,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-12T00:00:00.000,N/A,N/A,"EL CMGRD reporta Deslizamientos y caída de rocas, las fuertes lluvias de las últimas horas, causa caía de rocas y material vegetal, causa el cierre de la vía hacia el municipio del Socorro, se trabaja con maquinaria amarilla para retirar el material vegetal y los escombros"
2022-09-17T00:00:00.000,ATENDIDO,2022-09-17T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD DE CONTRATACION,CAS,CONTRATACION,RURAL,VIA HACIA GUADALUPE Y CHIMA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-17T00:00:00.000,N/A,N/A,"El CMGRD reporta que las fuertes lluvias causaron deslizamientos de lodos, caída de rocas y cierre de la vía hacia el municipio de Guadalupe y Chima, se coordina traslado de maquinaria amarilla para rehabilitar el paso"
2022-09-19T00:00:00.000,ATENDIDO,2022-09-19T00:00:00.000,SISMO,INDETERMINADO,CMGRD LOS SANTOS,CDMB,LOS SANTOS,URBANO Y RURAL,TODA LA JURISDICCION,0,0,0,0,0,0,0,0,LOS SANTOS,"5,0º","LOG,-73,16° LAT 6.81°, 151 PROF",0,0,0,2022-09-19T00:00:00.000,N/A,N/A,"EL CMGRD informa que al realizar verificación con las autoridades y organismos de socorro no hey reporte de novedades por el sismo de 5.0° ocurrido a la 01:12 a.m del día de hoy, con epicentro en ese municipio"
2022-09-20T00:00:00.000,ATENDIDO,2022-09-20T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD VALLE DE SAN JOSE,CAS,VALLE DE SAN JOSE,RURAL,VIA VEREDA SAN ANTONIO,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-20T00:00:00.000,N/A,N/A,"EL CMGRD reporta afectaciones en la vía que comunica a la vereda San Antonio, Vega de Plazas y los municipios de Mogotes y Ocamonte, se coordina traslado de maquinaria amarilla para la rehabilitación"
2022-09-22T00:00:00.000,ATENDIDO,2022-09-22T00:00:00.000,GRANIZADA,FUERTES LLUVIAS,BOMBEROS DE OIBA,CAS,OIBA,RURAL,VEREDA MONJAS,10,0,10,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-22T00:00:00.000,N/A,N/A,"El Comandante de Bomberos reporta, fuerte granizada en la vereda Monjas, se desplazan unidades a realizar la evaluación de daños y análisis de necesidades, 10 viviendas afectadas por daños en cubiertas, afectación en cultivos de café y pastizales, la escuela de la vereda también afectada"
2022-09-22T00:00:00.000,ATENDIDO,2022-09-22T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD ONZAGA,CAS,ONZAGA,RURAL,"VIA HACIA SAN JOAQUIN, SECTOR PLATANITO",0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-22T00:00:00.000,N/A,N/A,"El CMGRD reporta cierre de la vía hacia San Joaquín por deslizamientos de material vegetal en el sector Platanito, se coordina traslado de maquinaria amarilla para la rehabilitación del paso. Atiende el CMGRD"
2022-09-24T00:00:00.000,ATENDIDO,2022-09-24T00:00:00.000,GRANIZADA,FUERTES LLUVIAS,CMGRD MOLAGAVITA,CAS,MOLAGAVITA,RURAL,VEREDA EL CANEY SECTOR EL CARRIZAL,50,0,50,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-24T00:00:00.000,N/A,N/A,"La Comandante de Bomberos reporta, fuerte granizada en las veredas Higuerones, el Caney, y Carrizales, afectación en cultivos de tomate, frijol y varios invernaderos, se coordina enviar personal de la alcaldía a realizar la evaluación de daños y análisis de necesidades"
2022-09-24T00:00:00.000,ATENDIDO,2022-09-24T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE CHARTA,CDMB,CHARTA,RURAL,RIO CHARTA SECTOR LA PLAYA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-24T00:00:00.000,N/A,N/A,"El CMGRD reporta creciente súbita del rio Charta y causa afectación del paso provisional hacia la provincia de Soto Norte en el sector la Playa, inmediatamente se coordinó maquinaria amarilla de un contratista de la secretaria de infraestructura de la Gobernación, para rehabilitar el tránsito"
2022-09-24T00:00:00.000,ATENDIDO,2022-09-24T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD ONZAGA,CAS,ONZAGA,RURAL,SECTOR PUENTE SANTA CLARA,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-24T00:00:00.000,N/A,N/A,"El CMGRD reporta cierre de la vía hacia San Joaquín por deslizamientos en el sector Santa Clara por creciente súbita de la quebrada la Leona que arrastra lodos impidiendo el paso en el sector Santa Clara.(evento recurrente), varias vías terciarias afectadas por deslizamientos y caía de árboles"
2022-09-27T00:00:00.000,ATENDIDO,2022-09-27T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE CARCASI,CAS,CARCASI,RURAL,VEREDA LLANO GRANDE QUEBRADA LAS CUEVAS,60,0,60,0,1,3,1,0,N/A,N/A,N/A,0,0,0,2022-09-27T00:00:00.000,N/A,N/A,"El CMGRD reporta creciente súbita de las quebradas Las Cuevas y el Rubal, dejando destruidos tres puentes peatonales, inundaciones en la escuela Llano Grande, afectación en cultivos y viviendas, se adelanta la Evaluación de Daños y Analisis de Necesidades."
2022-10-17T00:00:00.000,ATENDIDO,2022-10-17T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD DE COROMORO,CAS,COROMORO,RURAL,VEREDA EL CENTRO,1,0,1,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-17T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta movimiento en masa en la vereda el Centro, se evacua una familia por afectación en su vivienda y se coordinan ayudas. Un centro recreativo afectado y la vía principal."
2022-09-29T00:00:00.000,ATENDIDO,2022-09-29T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE CIMITARRA,CAS,CIMITARRA,RURAL,SECTOR EL VALIENTE,15,0,15,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-09-29T00:00:00.000,N/A,N/A,"El CMGRD reporta creciente súbita del rio Carare, desbordamiento en el sector el Valiente y en el corregimiento Puerto Araujo, afectaciones en cultivos de plátano cítricos y pastizales, se coordina la Evaluación de daños y Análisis de Necesidades"
2022-10-02T00:00:00.000,ATENDIDO,2022-10-02T00:00:00.000,EXPLOSION,INDETERMINADO,CMGRD BARRANCABERMEJA,CAS,BARRANCABERMEJA,URBANO,SECTOR POZO 7,80,8,70,0,0,0,0,0,N/A,N/A,N/A,22,2,4,2022-10-02T00:00:00.000,N/A,N/A,"EL CMGRD reporta incendio y explosión de bodega de gas en el asentamiento Pozo 7, este generó la muerte de 02 personas, 02 desaparecidos, 22 heridos de los cuales permanecen 01 menor de edad en la Magdalena, 03 menores remitidos a Bucaramanga así: 02 al Hospital Internacional y 01 al Hospital Universitario de Santander. Los demás heridos fueron dados de alta, Más de 80 viviendas averiadas y damnificadas. ATIENDE Bomberos de Barrancabermeja, defensa civil, cruz roja, policía nacional y CMGRD, CTI adelanta las investigaciones"
2022-10-02T00:00:00.000,ATENDIDO,2022-10-02T00:00:00.000,INCENDIO ESTRUCTURAL,INDETERMINADO,BOMBEROS OFICIALES DE BUCARAMANGA,CDMB,BUCARAMANGA,URBANO,ASENTAMIENTO LUZ DE ESPERANZA,8,0,8,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-02T00:00:00.000,N/A,N/A,"EL CMGRD reporta incendio estructural en asentamiento Luz de Esperanza Norte de Bucaramanga, 08 viviendas afectadas y evacuadas. No se reportan personas lesionadas ATIENDE Bomberos oficiales de Bucaramanga, defensa civil y CMGRD, causas indeterminadas"
2022-10-04T00:00:00.000,ATENDIDO,2022-10-04T00:00:00.000,INUDACIONES,FUERTES LLUVIAS,CMGRD BARICHARA,CAS,BARICHARA,RURAL,VEREDA LLANO DE HIGUERAS,5,0,5,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-04T00:00:00.000,N/A,N/A,"El Comandante de Bomberos reporta fuertes lluvias y afectación en 5 viviendas y un hotel con inundaciones a causa del colapso del alcantarillado en la vereda Llano de Higueras y caraquita, se realiza la Evaluación de Daños y Análisis de Necesidades"
2022-10-04T00:00:00.000,ATENDIDO,2022-10-04T00:00:00.000,INUDACIONES,FUERTES LLUVIAS,CMGRD DEL SOCORRO,CAS,EL SOCORRO,RURAL,VEREDA EL LUCHADERO,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-04T00:00:00.000,N/A,N/A,"El CMGRD reporta que las fuertes lluvias de las últimas horas causan desbordamiento de una cañada en la vereda Luchadero, inundaciones en algunos establecimientos comerciales, se adelantan los EDAN"
2022-10-05T00:00:00.000,ATENDIDO,2022-10-05T00:00:00.000,AVENIDA TORRENCIAL,FUERTES LLUVIAS,CMGRD DE ENCISO,CAS,ENCISO,RURAL,VIA ENCISO - CARCASI SECTOR QUEBRADA CHIQUERITO,0,0,0,1,1,1,0,0,N/A,N/A,N/A,0,0,0,2022-10-05T00:00:00.000,N/A,N/A,"El CMGRD reporta el desbordamiento de la quebrada Chiquerito, afectó el box culver en la vía hacia el municipio de Carcasí, Adicional se presenta fenómeno de remoción en masa en este mismo sector, quedando incomunicadas las dos poblaciones, se coordina traslado de maquinaria amarilla para rehabilitar las zonas"
2022-10-05T00:00:00.000,ATENDIDO,2022-10-05T00:00:00.000,AVENIDA TORRENCIAL,FUERTES LLUVIAS,CMGRD DE CARCASI,CAS,CARCASI,RURAL,VIA ENCISO - CARCASI SECTOR QUEBRADA SUPARI,30,0,30,0,1,1,0,0,N/A,N/A,N/A,0,0,0,2022-10-05T00:00:00.000,N/A,N/A,"El CMGRD reporta el desbordamiento de la quebrada Suparí, en límites con el municipio de Enciso, afectó el box culver en la vía hacia el municipio de Carcasí, se coordina la rehabilitación  de la vía"
2022-10-08T00:00:00.000,ATENDIDO,2022-10-08T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD EL CARMEN DE CHUCURI,CAS,EL CARMEN DE CHUCURI,RURAL,QUEBRADA EL CONSUELO,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-08T00:00:00.000,N/A,N/A,"EL CMGRD reporta creciente súbita  de las quebradas el Consuelo y los Venados, vereda el Cuarenta, afectando el tránsito hacia el municipio de San Vicente, se coordina traslado de maquinaria amarilla."
2022-10-08T00:00:00.000,ATENDIDO,2022-10-08T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE RIONEGRO,CAS,RIONEGRO,RURAL,VEREDA EL SAMAN,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-08T00:00:00.000,N/A,N/A,"EL CMGRD reporta creciente súbita de la quebrada el Samán, dejando incomunicada la vereda el Samán, por daños en la batea, se realizan los EDAN"
2022-10-12T00:00:00.000,ATENDIDO,2022-10-12T00:00:00.000,INUNDACIONES,CRECIENTE SUBITA,CMGRD DE SIMACOTA,CAS,SIMACOTA,RURAL,BAJO SIMACOTA SECTOR EL OPON,10,0,10,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-12T00:00:00.000,N/A,N/A,"El CMGRD reporta creciente súbita del río Opón que causa desbordamiento en la vereda Puente Opón, algunos cultivos de plátano, yuca, pastizales afectados"
2022-10-12T00:00:00.000,ATENDIDO,2022-10-12T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD CONCEPCION,CAS,CONCEPCION,RURAL,VEREDA EL SALADO,30,4,26,1,0,0,1,0,N/A,N/A,N/A,0,0,0,2022-10-12T00:00:00.000,N/A,N/A,"El CMGRD reporta fenómeno de remoción en masa en la vereda Palacé parte alta de la quebrada Manaria, el cual amenaza con represar la quebrada, afectación en cultivos de durazno, pastizales de más de 30 productores agrícolas, se adelantan los EDAN y monitoreo permanente de la zona."
2022-10-15T00:00:00.000,ATENDIDO,2022-10-15T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD DE SANTA HELENA DEL OPON,CAS,SANTA HELENA,RURAL,SAN JUAN BOSC LA VEREDA,60,0,60,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2022-10-15T00:00:00.000,N/A,N/A,"El CMGRD reporta creciente súbita de la quebrada la verde, causando inundaciones en el corregimiento San Juan Bosco , 60 familias afectadas, se mantiene monitoreo permanente en la zona y se realizan los EDAN"
